UID,MLP,id,actual
84042071.0,57.121127454090015,0,57.0
84042073.0,1.9304190798569005,1,1.0
84042075.0,7.265157571134112,2,6.0
84042077.0,44.2347164904218,3,44.0
84042079.0,28.971042429593044,4,28.0
84042081.0,4.212724509026369,5,3.0
84042083.0,0.2895691099629726,6,0.0
84042085.0,0.2895691391159212,7,0.0
84042087.0,0.28956913092639164,8,0.0
84042089.0,19.468963217636226,9,18.0
84042091.0,130.05516601043865,10,129.0
84042093.0,0.2895691864425264,11,0.0
84042095.0,40.16440345544176,12,40.0
84042097.0,0.28956918337509663,13,0.0
84042099.0,0.2895691574832146,14,0.0
84042101.0,250.81715147622492,15,250.0
84042103.0,4.212724452178906,16,3.0
84042105.0,0.2895692418884979,17,0.0
84042107.0,7.265157639009342,18,6.0
84042109.0,0.2895692667461561,19,0.0
84042111.0,0.28956907715841884,20,0.0
84042113.0,0.28956907833192974,21,0.0
84042115.0,3.1414042251173973,22,2.0
84042117.0,0.28956912875014973,23,0.0
84042119.0,0.28956914344930135,24,0.0
84042121.0,0.2895691784070468,25,0.0
84042123.0,0.28956915362284136,26,0.0
84042125.0,1.037364677355319,27,1.0
84042127.0,1.9304191377561428,28,1.0
84042129.0,8.28073504215266,29,7.0
84042131.0,1.9304191309182497,30,1.0
84042133.0,5.234860025721592,31,4.0
84044001.0,0.2895690956191024,32,0.0
84044003.0,0.289569118276975,33,0.0
84044005.0,0.28956916679476324,34,0.0
84044007.0,0.2895691587370477,35,0.0
84044009.0,0.28956920556529286,36,0.0
84045001.0,0.2895691343723977,37,0.0
84045003.0,1.9304191521116936,38,1.0
84045005.0,0.2895691482260718,39,0.0
84045007.0,1.930419085154941,40,1.0
84045009.0,0.2895691234979805,41,0.0
84045011.0,0.28956908777467527,42,0.0
84045013.0,3.1414041914402357,43,2.0
84045015.0,3.1414041344408616,44,2.0
84045017.0,0.2895691484817212,45,0.0
84045019.0,3.1414041596880726,46,2.0
84045021.0,0.2895692116534465,47,0.0
84045023.0,0.2895691171895214,48,0.0
84045025.0,0.289569215988004,49,0.0
84045027.0,8.280735102170942,50,7.0
84045029.0,3.1414042457653597,51,2.0
84045031.0,1.9304191730188414,52,1.0
84045033.0,0.2895691414635386,53,0.0
84045035.0,0.28956920262616775,54,0.0
84045037.0,0.2895691226766246,55,0.0
84045039.0,3.8725417507565547,56,3.0
84045041.0,8.280735108361071,57,7.0
84045043.0,0.28956915121981924,58,0.0
84045045.0,11.328337017412721,59,10.0
84045047.0,0.289569124202972,60,0.0
84045049.0,0.28956918776020213,61,0.0
84045051.0,5.23486004800758,62,4.0
84045053.0,0.28956912785537103,63,0.0
84045055.0,3.141404276129243,64,2.0
84045057.0,0.28956914833684705,65,0.0
84045059.0,0.28956916188728626,66,0.0
84045061.0,3.1414042315738415,67,2.0
84045063.0,7.265157524717818,68,6.0
84045065.0,0.2895691243652864,69,0.0
84045067.0,0.28956921776106515,70,0.0
84045069.0,0.28956922219826237,71,0.0
84045071.0,0.28956914942064405,72,0.0
84045073.0,0.2895691851711892,73,0.0
84045075.0,0.28956910334695174,74,0.0
84045077.0,0.2895691340850702,75,0.0
84045079.0,13.363493581372882,76,12.0
84045081.0,0.289569141386553,77,0.0
84045083.0,4.212724446791063,78,3.0
84045085.0,4.212724493697917,79,3.0
84045087.0,0.28956914415520535,80,0.0
84045089.0,3.1414041374852544,81,2.0
84045091.0,1.930419248729768,82,1.0
84046003.0,0.28956914105511405,83,0.0
84046005.0,0.2895692069378917,84,0.0
84046007.0,0.28956912025334086,85,0.0
84046009.0,0.2895691985445663,86,0.0
84046011.0,0.28956924216839003,87,0.0
84046013.0,0.28956916524671616,88,0.0
84046015.0,0.28956922495567416,89,0.0
84046017.0,0.28956918844088286,90,0.0
84046019.0,0.2895691743147767,91,0.0
84046021.0,0.2895690932380691,92,0.0
84046023.0,0.28956909326687785,93,0.0
84046025.0,0.28956915449143017,94,0.0
84046027.0,0.28956914275187906,95,0.0
84046029.0,0.2895691763040576,96,0.0
84046031.0,0.28956916179066133,97,0.0
84046033.0,0.28956915652603105,98,0.0
84046035.0,0.2895691340817887,99,0.0
84046037.0,0.2895691367434632,100,0.0
84046039.0,0.2895692213032667,101,0.0
84046041.0,0.289569240249167,102,0.0
84046043.0,0.28956908600207265,103,0.0
84046045.0,0.28956911417836273,104,0.0
84046047.0,0.28956912915992744,105,0.0
84046049.0,0.28956910414772075,106,0.0
84046051.0,0.28956909971332967,107,0.0
84046053.0,0.2895690972162784,108,0.0
84046055.0,0.2895692005255473,109,0.0
84046057.0,0.2895691565346089,110,0.0
84046059.0,0.28956907744389626,111,0.0
84046061.0,0.2895691100470103,112,0.0
84046063.0,0.2895692055100688,113,0.0
84046065.0,0.289569149204546,114,0.0
84046067.0,0.2895691705978481,115,0.0
84046069.0,0.2895691641344034,116,0.0
84046071.0,0.28956916180993425,117,0.0
84046073.0,0.28956914747187934,118,0.0
84046075.0,0.2895691510522876,119,0.0
84046077.0,0.289569109709375,120,0.0
84046079.0,0.28956913184405036,121,0.0
84046081.0,0.2895692033759715,122,0.0
84046083.0,0.28956915482350154,123,0.0
84046085.0,0.2895690376157917,124,0.0
84046087.0,0.2895691400770296,125,0.0
84046089.0,0.28956916106633673,126,0.0
84046091.0,0.2895691687172679,127,0.0
84046093.0,0.289569071903461,128,0.0
84046095.0,0.28956916687029577,129,0.0
84046097.0,0.28956922065643576,130,0.0
84046099.0,10.311913328481033,131,9.0
84046101.0,0.289569119044971,132,0.0
84046102.0,0.2895691939255654,133,0.0
84046103.0,0.2895691523773461,134,0.0
84046105.0,0.2895691691144299,135,0.0
84046107.0,0.2895691367776918,136,0.0
84046109.0,0.28956912889339487,137,0.0
84046111.0,0.28956917641978536,138,0.0
84046115.0,0.28956916695961527,139,0.0
84046117.0,0.28956922813434777,140,0.0
84046119.0,0.2895691465152525,141,0.0
84046121.0,0.2895691679201577,142,0.0
84046123.0,0.2895691216400953,143,0.0
84046125.0,0.28956911730515555,144,0.0
84046127.0,0.289569127841291,145,0.0
84046129.0,0.2895691975708428,146,0.0
84046135.0,0.28956909545912335,147,0.0
84046137.0,0.28956910535706154,148,0.0
84047001.0,0.2895691300730283,149,0.0
84047003.0,0.2895691547719336,150,0.0
84047005.0,0.28956909772407474,151,0.0
84047007.0,0.28956917841034474,152,0.0
84047009.0,0.28956911001025654,153,0.0
84047011.0,0.28956916474447925,154,0.0
84047013.0,0.28956916985607506,155,0.0
84047015.0,0.2895691380320073,156,0.0
84047017.0,0.28956920574914446,157,0.0
84047019.0,0.28956912651810474,158,0.0
84047021.0,0.28956911953738856,159,0.0
84047023.0,0.2895691323220287,160,0.0
84047025.0,0.2895691319407137,161,0.0
84047027.0,0.2895691082625714,162,0.0
84047029.0,0.28956917235031354,163,0.0
84047031.0,0.28956914943948336,164,0.0
84047033.0,0.28956920231797917,165,0.0
84047035.0,0.28956915301182634,166,0.0
84047037.0,12.345915253949732,167,11.0
84047039.0,0.28956912545149427,168,0.0
84047041.0,0.2895690680395742,169,0.0
84047043.0,0.28956917067790705,170,0.0
84047045.0,0.28956905464116606,171,0.0
84047047.0,0.2895691902882689,172,0.0
84047049.0,0.2895692071363362,173,0.0
84047051.0,0.2895691951985466,174,0.0
84047053.0,0.2895691058543908,175,0.0
84047055.0,0.2895691050883582,176,0.0
84047057.0,0.2895691104121736,177,0.0
84047059.0,0.2895691272904099,178,0.0
84047061.0,0.28956915039239334,179,0.0
84047063.0,0.28956915525392757,180,0.0
84047065.0,3.1414042190798064,181,2.0
84047067.0,0.2895691306901361,182,0.0
84047069.0,0.2895691215172272,183,0.0
84047071.0,0.28956915191940097,184,0.0
84047073.0,0.2895691442328956,185,0.0
84047075.0,0.28956914723961,186,0.0
84047077.0,0.28956909875191744,187,0.0
84047079.0,0.2895691069933384,188,0.0
84047081.0,0.28956922850993333,189,0.0
84047083.0,0.28956914553086444,190,0.0
84047085.0,0.2895691575548983,191,0.0
84047087.0,0.28956917636992835,192,0.0
84047089.0,0.28956911132316127,193,0.0
84047091.0,0.2895692563473221,194,0.0
84047093.0,0.2895692006533748,195,0.0
84047095.0,0.28956914564582803,196,0.0
84047097.0,0.28956911140191144,197,0.0
84047099.0,0.28956916003514765,198,0.0
84047101.0,0.2895691452437775,199,0.0
84047103.0,0.28956913397697687,200,0.0
84047105.0,0.289569161951055,201,0.0
84047107.0,3.141404258266994,202,2.0
84047109.0,0.2895691154213991,203,0.0
84047111.0,0.2895690915944307,204,0.0
84047113.0,0.28956915361803787,205,0.0
84047115.0,0.2895691440699361,206,0.0
84047117.0,0.28956915853733434,207,0.0
84047119.0,0.2895691642324405,208,0.0
84047121.0,0.2895691784949501,209,0.0
84047123.0,0.2895691888070566,210,0.0
84047125.0,0.2895690675544593,211,0.0
84047127.0,0.2895691968660531,212,0.0
84047129.0,0.2895691623951373,213,0.0
84047131.0,0.2895691840527558,214,0.0
84047133.0,0.2895691413657161,215,0.0
84047135.0,0.2895691059804343,216,0.0
84047137.0,0.2895691427201921,217,0.0
84047139.0,0.2895690837845046,218,0.0
84047141.0,0.28956917231045354,219,1.0
84047143.0,0.2895691710347859,220,0.0
84047145.0,0.28956916907121477,221,0.0
84047147.0,0.28956917452997155,222,0.0
84047149.0,5.23485998759618,223,5.0
84047151.0,0.2895691298356261,224,0.0
84047153.0,0.28956915422341306,225,0.0
84047155.0,0.28956913719333466,226,0.0
84047157.0,21.84799441470732,227,21.0
84047159.0,0.28956910619136517,228,0.0
84047161.0,0.2895692047693917,229,0.0
84047163.0,0.2895692332553974,230,0.0
84047165.0,9.296324182626503,231,8.0
84047167.0,0.2895690944329189,232,0.0
84047169.0,0.289569131030696,233,0.0
84047171.0,0.2895691055577736,234,0.0
84047173.0,0.2895691721922839,235,0.0
84047175.0,0.2895690850143115,236,0.0
84047177.0,0.28956916734106125,237,0.0
84047179.0,0.2895691165324687,238,0.0
84047181.0,0.2895691286617641,239,0.0
84047183.0,0.28956917275824223,240,0.0
84047185.0,0.2895692356944696,241,0.0
84047187.0,2.38384851676991,242,2.0
84047189.0,1.9304192460824237,243,1.0
84048001.0,0.28956912014630926,244,0.0
84048003.0,0.28956917139252636,245,0.0
84048005.0,0.2895691835122973,246,0.0
84048007.0,0.289569205917475,247,0.0
84048009.0,0.2895691872074911,248,0.0
84048011.0,0.28956921828774473,249,0.0
84048013.0,0.2895691951377727,250,0.0
84048015.0,0.2895691188573172,251,0.0
84048017.0,0.289569176705541,252,0.0
84048019.0,0.28956914206796963,253,0.0
84048021.0,0.2895691357363141,254,0.0
84048023.0,0.289569165557845,255,0.0
84048025.0,0.28956915180730486,256,0.0
84048027.0,0.2895691566143446,257,0.0
84048029.0,14.381071831453985,258,13.0
84048031.0,0.28956921647125544,259,0.0
84048033.0,0.289569103615564,260,0.0
84048035.0,0.2895692154673283,261,0.0
84048037.0,1.9304192366771273,262,1.0
84048039.0,3.1414041697840878,263,2.0
84048041.0,4.212724453691033,264,3.0
84048043.0,0.28956917629484674,265,0.0
84048045.0,0.28956910159986693,266,0.0
84048047.0,0.2895692062284476,267,0.0
84048049.0,1.9304192161813953,268,1.0
84048051.0,0.2895691052272904,269,0.0
84048053.0,0.28956912900370124,270,0.0
84048055.0,0.2895692414810693,271,0.0
84048057.0,0.2895692590054119,272,0.0
84048059.0,0.2895691465545138,273,0.0
84048061.0,7.265157661668904,274,6.0
84048063.0,0.2895691527115825,275,0.0
84048065.0,0.28956913991074795,276,0.0
84048067.0,0.28956915370380754,277,0.0
84048069.0,0.289569120911137,278,0.0
84048071.0,0.2895690877760792,279,0.0
84048073.0,0.2895691839795145,280,0.0
84048075.0,0.2895692125608555,281,0.0
84048077.0,0.2895691563302117,282,0.0
84048079.0,0.2895691329965011,283,0.0
84048081.0,0.28956912649691846,284,0.0
84048083.0,0.289569109883378,285,0.0
84048085.0,7.265157631857642,286,6.0
84048087.0,0.28956908638500795,287,0.0
84048089.0,0.28956914887416557,288,0.0
84048091.0,1.930419244618288,289,1.0
84048093.0,0.28956915722598237,290,0.0
84048095.0,0.28956909158809174,291,0.0
84048097.0,0.2895691299841235,292,0.0
84048099.0,0.28956915638102493,293,0.0
84048101.0,0.28956914406748574,294,0.0
84048103.0,0.28956918078555416,295,0.0
84048105.0,0.2895691131945979,296,0.0
84048107.0,0.2895691902001611,297,0.0
84048109.0,0.2895691629313156,298,0.0
84048111.0,0.28956908261538133,299,0.0
84048113.0,44.9224659899522,300,45.0
84048115.0,0.289569185989245,301,0.0
84048117.0,3.1414040796236637,302,2.0
84048119.0,0.28956914708914,303,0.0
84048121.0,6.25000884970685,304,5.0
84048123.0,0.2895691378084781,305,0.0
84048125.0,0.2895691144164286,306,0.0
84048127.0,0.2895690970443257,307,0.0
84048129.0,0.2895691635253351,308,0.0
84048131.0,0.2895691421046741,309,0.0
84048133.0,0.289569150341748,310,0.0
84048135.0,0.2895692025334472,311,0.0
84048137.0,0.28956910880602743,312,0.0
84048139.0,3.141404215226991,313,2.0
84048141.0,15.742524937125571,314,16.0
84048143.0,0.2895691948140312,315,0.0
84048145.0,0.2895691415577791,316,0.0
84048147.0,0.28956911107353117,317,0.0
84048149.0,0.2895691466174061,318,0.0
84048151.0,0.28956912750455804,319,0.0
84048153.0,0.28956919260380815,320,0.0
84048155.0,0.28956914426528374,321,0.0
84048157.0,9.296324175263358,322,8.0
84048159.0,0.2895691164511608,323,0.0
84048161.0,0.2895691239706288,324,0.0
84048163.0,0.28956920935974373,325,0.0
84048165.0,0.28956918435571366,326,0.0
84048167.0,7.26515763458874,327,6.0
84048169.0,0.28956913765201275,328,0.0
84048171.0,0.28956911728383244,329,0.0
84048173.0,0.2895691385312099,330,0.0
84048175.0,0.28956918222912426,331,0.0
84048177.0,0.2895691350977872,332,0.0
84048179.0,0.2895691846688616,333,0.0
84048181.0,0.2895691733240602,334,0.0
84048183.0,1.9304191208864352,335,1.0
84048185.0,0.2895690978187753,336,0.0
84048187.0,0.2895690548224686,337,0.0
84048189.0,0.2895691558630699,338,0.0
84048191.0,0.2895692439453275,339,0.0
84048193.0,0.2895691625663749,340,0.0
84048195.0,0.2895691216408569,341,0.0
84048197.0,0.28956921114902695,342,0.0
84048199.0,0.2895690801296974,343,0.0
84048201.0,44.9084199337084,344,44.0
84048203.0,5.234859981549653,345,4.0
84048205.0,0.2895690850441658,346,0.0
84048207.0,0.28956916286028567,347,0.0
84048209.0,0.28956918774683316,348,0.0
84048211.0,0.2895690759493172,349,0.0
84048213.0,0.2895692538916899,350,0.0
84048215.0,2.3838485295721417,351,2.0
84048217.0,0.2895690786186985,352,0.0
84048219.0,0.28956915885875756,353,0.0
84048221.0,0.2895691240786894,354,0.0
84048223.0,0.2895692236816119,355,0.0
84048225.0,0.2895691755471219,356,0.0
84048227.0,0.2895690810321415,357,0.0
84048229.0,0.28956909841130685,358,0.0
84048231.0,0.2895691570751049,359,0.0
84048233.0,0.2895691561405936,360,0.0
84048235.0,0.2895691056644868,361,0.0
84048237.0,0.28956916203471494,362,0.0
84048239.0,0.2895692118037226,363,0.0
84048241.0,0.28956914340240614,364,0.0
84048243.0,0.28956916416543627,365,0.0
84048245.0,6.250008810937847,366,5.0
84048247.0,0.2895691108862072,367,0.0
84048249.0,0.289569197215388,368,0.0
84048251.0,0.28956915210835027,369,0.0
84048253.0,0.28956916877181993,370,0.0
84048255.0,0.28956912148838004,371,0.0
84048257.0,0.28956911157404885,372,0.0
84048259.0,0.2895691517112703,373,0.0
84048261.0,0.289569206217028,374,0.0
84048263.0,0.2895690868019655,375,0.0
84048265.0,0.2895691115210997,376,0.0
84048267.0,0.28956923151841313,377,0.0
84048269.0,0.2895691517875807,378,0.0
84048271.0,0.2895692285860487,379,0.0
84048273.0,0.28956913775390547,380,0.0
84048275.0,0.2895691401328131,381,0.0
84048277.0,3.1414042257934263,382,2.0
84048279.0,0.28956912613514296,383,0.0
84048281.0,0.28956914863473737,384,0.0
84048283.0,0.28956908796474634,385,0.0
84048285.0,0.28956920637016853,386,0.0
84048287.0,0.28956917973554236,387,0.0
84048289.0,0.289569202941739,388,0.0
84048291.0,0.28956914762215297,389,0.0
84048293.0,0.2895691464194501,390,0.0
84048295.0,0.2895691714376888,391,0.0
84048297.0,0.2895691968897415,392,0.0
84048299.0,0.2895691243285256,393,0.0
84048301.0,0.2895691429629887,394,0.0
84048303.0,10.311913295569745,395,9.0
84048305.0,0.2895691647069967,396,0.0
84048307.0,0.28956913048303806,397,0.0
84048309.0,0.2895691959922993,398,0.0
84048311.0,0.28956904442753323,399,0.0
84048313.0,0.2895691800050095,400,0.0
84048315.0,0.28956917243392677,401,0.0
84048317.0,0.2895692072427517,402,0.0
84048319.0,0.28956914435839276,403,0.0
84048321.0,0.2895690619617526,404,0.0
84048323.0,0.28956910609882897,405,0.0
84048325.0,0.2895691596429666,406,0.0
84048327.0,0.2895691782819163,407,0.0
84048329.0,3.1414040794257634,408,2.0
84048331.0,0.2895690908757279,409,0.0
84048333.0,0.2895691494824207,410,0.0
84048335.0,0.28956914353955476,411,0.0
84048337.0,0.2895691650089183,412,0.0
84048339.0,5.234859988182513,413,4.0
84048341.0,3.1414041096453067,414,2.0
84048343.0,0.28956907031066675,415,0.0
84048345.0,0.28956914605102,416,0.0
84048347.0,4.212724456408367,417,3.0
84048349.0,0.2895691717485548,418,0.0
84048351.0,0.28956918458766895,419,0.0
84048353.0,0.28956913162542036,420,0.0
84048355.0,0.2895690851976303,421,0.0
84048357.0,0.2895691577722887,422,0.0
84048359.0,0.2895692120806142,423,0.0
84048361.0,0.2895691150285856,424,0.0
84048363.0,0.28956917709679375,425,0.0
84048365.0,5.2348600408617525,426,4.0
84048367.0,0.28956918485576916,427,0.0
84048369.0,0.2895692010112324,428,0.0
84048371.0,0.28956913216698377,429,0.0
84048373.0,0.28956913081415026,430,0.0
84048375.0,6.2500088480493945,431,5.0
84048377.0,0.28956917057474324,432,0.0
84048379.0,0.2895691459528428,433,0.0
84048381.0,1.9304191017768142,434,1.0
84048383.0,0.28956923929559775,435,0.0
84048385.0,0.28956914151640356,436,0.0
84048387.0,1.930419290538681,437,1.0
84048389.0,0.2895691261226471,438,0.0
84048391.0,0.2895691107092171,439,0.0
84048393.0,0.28956916265723653,440,0.0
84048395.0,0.28956918870738635,441,0.0
84048397.0,3.141404195550885,442,2.0
84048399.0,0.289569145254314,443,0.0
84048401.0,0.2895691596181918,444,0.0
84048403.0,0.28956907478339694,445,0.0
84048405.0,0.2895691363524873,446,0.0
84048407.0,0.2895691984226407,447,0.0
84048409.0,0.28956915900906816,448,0.0
84048411.0,0.28956915558641816,449,0.0
84048413.0,0.2895691737022915,450,0.0
84048415.0,0.28956913350404606,451,0.0
84048417.0,0.2895692219537126,452,0.0
84048419.0,1.930419223040791,453,1.0
84048421.0,0.2895691898295616,454,0.0
84048423.0,0.28956920609176884,455,0.0
84048425.0,0.2895690688474009,456,0.0
84048427.0,0.28956915501532726,457,0.0
84048429.0,0.28956918444439944,458,0.0
84048431.0,0.2895691722185059,459,0.0
84048433.0,0.2895691203140708,460,0.0
84048435.0,0.28956917807631755,461,0.0
84048437.0,0.28956921674509867,462,0.0
84048439.0,31.679902409324956,463,30.0
84048441.0,0.28956921240195854,464,0.0
84048443.0,0.2895691493328146,465,0.0
84048445.0,0.2895691271895595,466,0.0
84048447.0,0.2895691254453498,467,0.0
84048449.0,0.28956914601201567,468,0.0
84048451.0,0.2895691645349382,469,0.0
84048453.0,18.451384917877633,470,17.0
84048455.0,0.28956924305727055,471,0.0
84048457.0,0.28956914141124196,472,0.0
84048459.0,0.28956917704539165,473,0.0
84048461.0,0.28956917054073905,474,0.0
84048463.0,0.2895691519671483,475,0.0
84048465.0,0.28956914321590327,476,0.0
84048467.0,0.28956917921771264,477,0.0
84048469.0,1.9304192041842976,478,1.0
84048471.0,5.565730511404213,479,4.0
84048473.0,0.2895691896205954,480,0.0
84048475.0,0.2895691706181576,481,0.0
84048477.0,5.234859990142827,482,4.0
84048479.0,4.212724589575294,483,3.0
84048481.0,0.28956918103811724,484,0.0
84048483.0,0.2895691733730646,485,0.0
84048485.0,0.2895691604871271,486,0.0
84048487.0,0.28956920419873394,487,0.0
84048489.0,0.2895691790521542,488,0.0
